,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
618,2020-10-13,125.27,125.39,119.65,121.1,119.275307,262330451,262330500,-4.17,-3.33,122.43,"October 13, 20",-0.0333
617,2020-10-14,121.0,123.03,119.62,121.19,119.36396,151057198,150712000,0.19,0.15702,121.3,"October 14, 20",0.0015702
616,2020-10-15,118.72,121.2,118.15,120.71,118.89119,112382719,112559200,1.99,1.68,120.08,"October 15, 20",0.0168
615,2020-10-16,121.28,121.548,118.81,119.02,117.226646,115328808,115393800,-2.26,-1.86,120.13,"October 16, 20",-0.0186
614,2020-10-19,119.96,120.419,115.66,115.98,114.232468,120639037,120639300,-3.98,-3.32,118.09,"October 19, 20",-0.0332
613,2020-10-20,116.2,118.98,115.63,117.51,115.739395,124423228,124423700,1.31,1.13,117.43,"October 20, 20",0.0113
612,2020-10-21,116.67,118.705,116.45,116.87,115.109055,89945980,89946000,0.2,0.17142,117.48,"October 21, 20",0.0017142
611,2020-10-22,117.45,118.04,114.59,115.75,114.005928,101987951,101988000,-1.7,-1.45,115.97,"October 22, 20",-0.0145
610,2020-10-23,116.39,116.55,114.28,115.04,113.306633,82304645,82572600,-1.35,-1.16,114.99,"October 23, 20",-0.0116
609,2020-10-26,114.01,116.55,112.88,115.05,113.316483,111849857,111850700,1.04,0.9122,114.61,"October 26, 20",0.009122
608,2020-10-27,115.49,117.28,114.5399,116.6,114.843109,92168772,92276800,1.11,0.96112,116.32,"October 27, 20",0.0096112
607,2020-10-28,115.05,115.43,111.1,111.2,109.524475,143937823,143937800,-3.85,-3.35,112.73,"October 28, 20",-0.0335
606,2020-10-29,112.37,116.93,112.2,115.32,113.582405,146124673,146129200,2.95,2.63,114.51,"October 29, 20",0.0263
605,2020-10-30,111.06,111.99,107.72,108.86,107.219749,190547476,190272600,-2.2,-1.98,109.1,"October 30, 20",-0.0198
604,2020-11-02,109.11,110.68,107.32,108.77,107.131096,122712099,122866900,-0.34,-0.31161,108.63,"November 02, 20",-0.0031161
603,2020-11-03,109.66,111.49,108.73,110.44,108.77594,107414082,107624400,0.78,0.71129,110.45,"November 03, 20",0.0071129
602,2020-11-04,114.14,115.59,112.35,114.95,113.217979,138217782,138235500,0.81,0.70965,114.62,"November 04, 20",0.0070965
601,2020-11-05,117.95,119.62,116.8686,119.03,117.236488,126261074,126387100,1.08,0.91564,118.48,"November 05, 20",0.0091564
600,2020-11-06,118.32,119.2,116.13,118.69,117.10331,113892922,114457900,0.37,0.31271,118.09,"November 06, 20",0.0031271
599,2020-11-09,120.5,121.99,116.05,116.32,114.764984,154497315,154515300,-4.18,-3.47,119.54,"November 09, 20",-0.0347
598,2020-11-10,115.55,117.59,114.13,115.97,114.419662,135838990,138023400,0.42,0.36348,116.31,"November 10, 20",0.0036348
597,2020-11-11,117.19,119.63,116.44,119.49,117.892609,112294954,112295000,2.3,1.96,118.51,"November 11, 20",0.0196
596,2020-11-12,119.62,120.53,118.57,119.21,117.616333,103350674,103162300,-0.41,-0.34275,119.49,"November 12, 20",-0.0034275
595,2020-11-13,119.44,119.6717,117.87,119.26,117.665688,81688586,81581900,-0.18,-0.1507,118.81,"November 13, 20",-0.001507
594,2020-11-16,118.92,120.99,118.146,120.3,118.691788,91179618,91183000,1.38,1.16,120.1,"November 16, 20",0.0116
593,2020-11-17,119.55,120.6741,118.96,119.39,117.793945,74270973,74271000,-0.16,-0.13384,119.88,"November 17, 20",-0.0013384
592,2020-11-18,118.61,119.82,118.0,118.03,116.452141,74755911,76322100,-0.58,-0.489,118.92,"November 18, 20",-0.00489
591,2020-11-19,117.59,119.06,116.81,118.64,117.05397,73687972,74113000,1.05,0.89293,118.03,"November 19, 20",0.0089293
590,2020-11-20,118.64,118.77,117.29,117.34,115.771339,73534287,73604300,-1.3,-1.1,117.99,"November 20, 20",-0.011
589,2020-11-23,117.18,117.6202,113.75,113.85,112.328003,127932918,127959300,-3.33,-2.84,114.97,"November 23, 20",-0.0284
588,2020-11-24,113.91,115.85,112.59,115.17,113.630363,113874218,113874200,1.26,1.11,114.53,"November 24, 20",0.0111
587,2020-11-25,115.55,116.75,115.17,116.03,114.478882,76499234,76499200,0.48,0.4154,116.09,"November 25, 20",0.004154
586,2020-11-27,116.57,117.49,116.22,116.59,115.031387,46691331,46691300,0.02,0.01715707,116.85,"November 27, 20",0.0001715707
585,2020-11-30,116.97,120.97,116.81,119.05,117.458504,169391476,169410200,2.08,1.78,119.16,"November 30, 20",0.0178
584,2020-12-01,121.01,123.4693,120.01,122.72,121.07943,128166803,127728200,1.71,1.41,122.45,"December 01, 20",0.0141
583,2020-12-02,122.02,123.37,120.89,123.08,121.434616,89004195,89004200,1.06,0.86871,122.57,"December 02, 20",0.0086871
582,2020-12-03,123.52,123.78,122.21,122.94,121.296486,78944630,78967600,-0.58,-0.46956,122.97,"December 03, 20",-0.0046956
581,2020-12-04,122.6,122.8608,121.52,122.25,120.615715,76401421,78260400,-0.35,-0.28548,122.08,"December 04, 20",-0.0028548
580,2020-12-07,122.31,124.57,122.25,123.75,122.095657,86711490,86712000,1.44,1.18,123.84,"December 07, 20",0.0118
579,2020-12-08,124.37,124.98,123.09,124.38,122.717232,82139512,82225500,0.01,0.00804052,124.19,"December 08, 20",8.04052e-05
578,2020-12-09,124.53,125.95,121.0,121.78,120.152,115005193,115089200,-2.75,-2.21,123.26,"December 09, 20",-0.0221
577,2020-12-10,120.5,123.87,120.15,123.24,121.592476,81295670,81312200,2.74,2.27,122.9,"December 10, 20",0.0227
576,2020-12-11,122.43,122.76,120.55,122.41,120.773582,86561586,86939800,-0.02,-0.01633587,121.72,"December 11, 20",-0.0001633587
575,2020-12-14,122.6,123.35,121.54,121.78,120.152,79055188,79184500,-0.82,-0.66884,122.43,"December 14, 20",-0.0066884
574,2020-12-15,124.34,127.9,124.13,127.88,126.170448,157572262,157243700,3.54,2.85,126.55,"December 15, 20",0.0285
573,2020-12-16,127.41,128.37,126.56,127.81,126.101387,95913591,98208600,0.4,0.31395,127.55,"December 16, 20",0.0031395
572,2020-12-17,128.9,129.58,128.045,128.7,126.979492,94359811,94359800,-0.2,-0.15516,128.66,"December 17, 20",-0.0015516
571,2020-12-18,128.96,129.1,126.12,126.655,124.966766,191108396,192541500,-2.305,-1.79,127.1,"December 18, 20",-0.0179
570,2020-12-21,125.02,128.31,123.449,128.23,126.515762,121250643,121251600,3.21,2.57,126.33,"December 21, 20",0.0257
569,2020-12-22,131.61,134.405,129.65,131.88,130.116974,169351825,168904800,0.27,0.20515,132.25,"December 22, 20",0.0020515
568,2020-12-23,132.16,132.43,130.78,130.96,129.209305,88223692,88223700,-1.2,-0.90799,131.6,"December 23, 20",-0.0090799
567,2020-12-24,131.32,133.46,131.1,131.97,130.205811,54930064,54930100,0.65,0.49497,132.33,"December 24, 20",0.0049497
566,2020-12-28,133.99,137.34,133.51,136.69,134.862686,124486237,124486200,2.7,2.02,135.84,"December 28, 20",0.0202
565,2020-12-29,138.05,138.789,134.3409,134.87,133.066986,121047324,121047300,-3.18,-2.3,136.38,"December 29, 20",-0.023
564,2020-12-30,135.58,135.99,133.4,133.72,131.932388,95452124,96452100,-1.86,-1.37,134.32,"December 30, 20",-0.0137
563,2020-12-31,134.08,134.74,131.72,132.69,130.916183,99089086,99116600,-1.39,-1.04,132.88,"December 31, 20",-0.0104
562,2021-01-04,133.52,133.6116,126.76,129.41,127.680008,143285672,143301900,-4.11,-3.08,129.73,"January 04, 21",-0.0308
561,2021-01-05,128.89,131.74,128.43,131.01,129.258621,97664898,97664900,2.12,1.64,130.72,"January 05, 21",0.0164
560,2021-01-06,127.72,131.0499,126.382,126.6,124.907562,155087970,155088000,-1.12,-0.87692,128.35,"January 06, 21",-0.0087692
559,2021-01-07,128.36,131.63,127.86,130.92,129.1698,109578157,109578200,2.56,1.99,130.15,"January 07, 21",0.0199
558,2021-01-08,132.43,132.63,130.23,132.05,130.284698,105158245,105158200,-0.38,-0.28694,131.57,"January 08, 21",-0.0028694
557,2021-01-11,129.19,130.17,128.5,128.98,127.255745,100617160,100384500,-0.21,-0.16255,129.32,"January 11, 21",-0.0016255
556,2021-01-12,128.5,129.69,126.86,128.8,127.078163,91851145,91951100,0.3,0.23346,128.48,"January 12, 21",0.0023346
555,2021-01-13,128.76,131.45,128.49,130.89,129.140228,88636831,88636800,2.13,1.65,130.56,"January 13, 21",0.0165
554,2021-01-14,130.8,131.0,128.76,128.91,127.186714,89671755,90221800,-1.89,-1.44,129.74,"January 14, 21",-0.0144
553,2021-01-15,128.78,130.2242,127.0,127.14,125.440353,111196831,111598500,-1.64,-1.27,128.26,"January 15, 21",-0.0127
552,2021-01-19,127.78,128.71,126.938,127.83,126.121117,90750329,90757300,0.05,0.03912975,127.7,"January 19, 21",0.0003912975
551,2021-01-20,128.66,132.49,128.55,132.03,130.264969,104134039,104319500,3.37,2.62,131.47,"January 20, 21",0.0262
550,2021-01-21,133.8,139.67,133.59,136.87,135.040268,120256319,120150900,3.07,2.29,135.86,"January 21, 21",0.0229
549,2021-01-22,136.28,139.85,135.02,139.07,137.210876,114234010,114459400,2.79,2.05,137.85,"January 22, 21",0.0205
548,2021-01-25,143.07,145.09,136.54,142.92,141.009399,157588183,157611700,-0.15,-0.10484,142.63,"January 25, 21",-0.0010484
547,2021-01-26,143.6,144.3,141.37,143.16,141.246201,98390205,98390600,-0.44,-0.30641,142.84,"January 26, 21",-0.0030641
546,2021-01-27,143.43,144.3,140.41,142.06,140.160889,140613944,140843800,-1.37,-0.95517,142.35,"January 27, 21",-0.0095517
545,2021-01-28,139.52,141.99,136.7,137.09,135.257324,142508399,142621100,-2.43,-1.74,139.18,"January 28, 21",-0.0174
544,2021-01-29,135.83,136.74,130.21,131.96,130.195938,177506312,177523800,-3.87,-2.85,132.74,"January 29, 21",-0.0285
543,2021-02-01,133.75,135.38,130.93,134.14,132.346756,106239823,106239800,0.39,0.29159,133.79,"February 01, 21",0.0029159
542,2021-02-02,135.73,136.31,134.61,134.99,133.18541,83259967,83305400,-0.74,-0.5452,135.22,"February 02, 21",-0.005452
541,2021-02-03,135.76,135.77,133.61,133.94,132.149445,85880937,89880900,-1.82,-1.34,134.66,"February 03, 21",-0.0134
540,2021-02-04,136.3,137.4,134.59,137.39,135.553314,84141061,84183100,1.09,0.79971,136.19,"February 04, 21",0.0079971
539,2021-02-05,137.35,137.42,135.86,136.76,135.133362,75303830,75693800,-0.59,-0.42956,136.65,"February 05, 21",-0.0042956
538,2021-02-08,136.03,136.96,134.92,136.91,135.281586,71297214,71297200,0.88,0.64692,136.21,"February 08, 21",0.0064692
537,2021-02-09,136.62,137.877,135.85,136.01,134.392273,76774213,76774200,-0.61,-0.44649,136.73,"February 09, 21",-0.0044649
536,2021-02-10,136.48,136.99,134.4,135.39,133.779648,72546563,73046600,-1.09,-0.79865,135.48,"February 10, 21",-0.0079865
535,2021-02-11,135.9,136.39,133.77,135.13,133.522781,64280029,64280000,-0.77,-0.56659,134.86,"February 11, 21",-0.0056659
534,2021-02-12,134.35,135.53,133.6921,135.37,133.759903,60136930,60145100,1.02,0.75921,134.52,"February 12, 21",0.0075921
533,2021-02-16,135.49,136.01,132.79,133.19,131.60585,80576316,80576300,-2.3,-1.7,133.86,"February 16, 21",-0.017
532,2021-02-17,131.25,132.22,129.47,130.84,129.283783,97991849,97918500,-0.41,-0.31238,130.59,"February 17, 21",-0.0031238
531,2021-02-18,129.2,129.995,127.41,129.71,128.167236,96156748,96856700,0.51,0.39474,128.86,"February 18, 21",0.0039474
530,2021-02-19,130.24,130.71,128.8,129.87,128.325317,87340834,87668800,-0.37,-0.28409,129.77,"February 19, 21",-0.0028409
529,2021-02-22,128.01,129.72,125.6,126.0,124.501358,103295419,103916400,-2.01,-1.57,127.04,"February 22, 21",-0.0157
528,2021-02-23,123.76,126.71,118.39,125.86,124.363014,158252662,158273000,2.1,1.7,123.31,"February 23, 21",0.017
527,2021-02-24,124.94,125.56,122.23,125.35,123.859085,110789904,111039900,0.41,0.32816,124.43,"February 24, 21",0.0032816
526,2021-02-25,124.68,126.4585,120.54,120.99,119.550941,148199540,148199500,-3.69,-2.96,122.6,"February 25, 21",-0.0296
525,2021-02-26,122.59,124.85,121.2,121.26,119.817734,164559569,164560400,-1.33,-1.08,122.92,"February 26, 21",-0.0108
524,2021-03-01,123.75,127.93,122.79,127.79,126.270065,116307892,116307900,4.04,3.26,126.05,"March 01, 21",0.0326
523,2021-03-02,128.41,128.72,125.01,125.12,123.631821,102260945,102260900,-3.29,-2.56,126.11,"March 02, 21",-0.0256
522,2021-03-03,124.81,125.71,121.84,122.06,120.608208,112966340,112966300,-2.75,-2.2,123.38,"March 03, 21",-0.022
521,2021-03-04,121.75,123.6,118.62,120.13,118.701164,178049975,178155000,-1.62,-1.33,120.81,"March 04, 21",-0.0133
520,2021-03-05,120.98,121.935,117.57,121.42,119.975822,153592201,153766600,0.44,0.3637,119.78,"March 05, 21",0.003637
519,2021-03-08,120.93,121.0,116.21,116.36,114.976006,154376610,154376600,-4.57,-3.78,117.94,"March 08, 21",-0.0378
518,2021-03-09,119.03,122.06,118.79,121.085,119.649742,129272780,129525800,2.055,1.73,120.69,"March 09, 21",0.0173
517,2021-03-10,121.69,122.17,119.45,119.98,118.552963,111886327,111943300,-1.71,-1.41,120.33,"March 10, 21",-0.0141
516,2021-03-11,122.54,123.21,121.26,121.96,120.509399,102991014,103026500,-0.58,-0.47331,122.07,"March 11, 21",-0.0047331
515,2021-03-12,120.4,121.17,119.16,121.03,119.590462,87955050,88105100,0.63,0.52326,120.25,"March 12, 21",0.0052326
514,2021-03-15,121.41,124.0,120.42,123.99,122.515259,92568955,92403800,2.58,2.13,122.98,"March 15, 21",0.0213
513,2021-03-16,125.7,127.22,124.715,125.57,124.076477,115226936,115227900,-0.13,-0.10342,125.95,"March 16, 21",-0.0010342
512,2021-03-17,124.05,125.8599,122.336,124.76,123.2761,111632636,111932600,0.71,0.57235,123.78,"March 17, 21",0.0057235
511,2021-03-18,122.88,123.18,120.32,120.53,119.09642,121367255,121229700,-2.35,-1.91,121.65,"March 18, 21",-0.0191
510,2021-03-19,119.9,121.43,119.675,119.99,118.562843,184668022,185549500,0.09,0.07506255,120.2,"March 19, 21",0.0007506255
509,2021-03-22,120.33,123.87,120.26,123.39,121.922394,111816184,111912300,3.06,2.54,122.82,"March 22, 21",0.0254
508,2021-03-23,123.33,124.24,122.14,122.54,121.082512,95051142,95467100,-0.79,-0.64056,123.0,"March 23, 21",-0.0064056
507,2021-03-24,122.82,122.9,120.065,120.09,118.661652,88525685,88530500,-2.73,-2.22,121.21,"March 24, 21",-0.0222
506,2021-03-25,119.54,121.66,119.0,120.59,119.155701,98809281,98844700,1.05,0.87837,120.24,"March 25, 21",0.0087837
505,2021-03-26,120.35,121.48,118.92,121.21,119.768311,94071234,94071200,0.86,0.71458,120.23,"March 26, 21",0.0071458
504,2021-03-29,121.65,122.58,120.7299,121.39,119.946182,80819203,80819200,-0.26,-0.21373,121.47,"March 29, 21",-0.0021373
503,2021-03-30,120.11,120.4031,118.86,119.9,118.473907,84507919,85671900,-0.21,-0.17484,119.7,"March 30, 21",-0.0017484
502,2021-03-31,121.65,123.52,121.15,122.15,120.697151,118323826,118323800,0.5,0.41102,122.6,"March 31, 21",0.0041102
501,2021-04-01,123.66,124.18,122.49,123.0,121.537033,75089134,75089100,-0.66,-0.53372,123.15,"April 01, 21",-0.0053372
500,2021-04-05,123.87,126.1601,123.07,125.9,124.402542,88251175,88651200,2.03,1.64,125.33,"April 05, 21",0.0164
499,2021-04-06,126.5,127.13,125.65,126.21,124.708847,80171253,80171300,-0.29,-0.22925,126.36,"April 06, 21",-0.0022925
498,2021-04-07,125.83,127.92,125.14,127.9,126.378754,83256716,83466700,2.07,1.65,127.1,"April 07, 21",0.0165
497,2021-04-08,128.95,130.39,128.52,130.36,128.809509,88844591,88844600,1.41,1.09,129.74,"April 08, 21",0.0109
496,2021-04-09,129.8,133.04,129.47,132.995,131.418091,106615653,106686700,3.195,2.46,131.7,"April 09, 21",0.0246
495,2021-04-12,132.52,132.85,130.63,131.24,129.679031,91388983,91420000,-1.28,-0.96589,131.51,"April 12, 21",-0.0096589
494,2021-04-13,132.44,134.66,131.93,134.43,132.83107,90761995,91266500,1.99,1.5,133.73,"April 13, 21",0.015
493,2021-04-14,134.94,135.0,131.655,132.03,130.459641,86222782,87222800,-2.91,-2.16,133.02,"April 14, 21",-0.0216
492,2021-04-15,133.82,135.0,133.64,134.5,132.900269,89347102,89347100,0.68,0.50815,134.4,"April 15, 21",0.0050815
491,2021-04-16,134.3,134.67,133.28,134.16,132.564285,84360386,84922400,-0.14,-0.10424,134.04,"April 16, 21",-0.0010424
490,2021-04-19,133.51,135.47,133.34,134.84,133.236206,94264215,94264200,1.33,0.99618,134.6,"April 19, 21",0.0099618
489,2021-04-20,135.02,135.53,131.81,133.11,131.526794,94812249,94812300,-1.91,-1.41,133.44,"April 20, 21",-0.0141
488,2021-04-21,132.36,133.75,131.3001,133.5,131.912155,68826135,68847100,1.14,0.86129,132.86,"April 21, 21",0.0086129
487,2021-04-22,133.04,134.15,131.41,131.94,130.370712,84566456,84566500,-1.1,-0.82682,132.77,"April 22, 21",-0.0082682
486,2021-04-23,132.16,135.12,132.16,134.32,132.722412,78666779,78657500,2.16,1.63,134.16,"April 23, 21",0.0163
485,2021-04-26,134.83,135.06,133.56,134.72,133.117645,66888509,66905100,-0.11,-0.08158422,134.54,"April 26, 21",-0.0008158422
484,2021-04-27,135.01,135.41,134.11,134.39,132.79155,66015804,66015800,-0.62,-0.45923,134.59,"April 27, 21",-0.0045923
483,2021-04-28,134.31,135.02,133.08,133.58,131.991211,107746597,107760100,-0.73,-0.54352,134.65,"April 28, 21",-0.0054352
482,2021-04-29,136.47,137.07,132.45,133.48,131.89238,151100953,151101000,-2.99,-2.19,134.18,"April 29, 21",-0.0219
481,2021-04-30,131.78,133.56,131.065,131.46,129.896423,109425466,109839500,-0.32,-0.24283,132.19,"April 30, 21",-0.0024283
480,2021-05-03,132.04,134.07,131.83,132.54,130.963531,75135100,75135100,0.5,0.37867,132.81,"May 03, 21",0.0037867
479,2021-05-04,131.19,131.4899,126.7,127.85,126.329353,137544918,137564700,-3.34,-2.55,127.97,"May 04, 21",-0.0255
478,2021-05-05,129.2,130.45,127.97,128.1,126.576385,84000900,84000900,-1.1,-0.85139,129.23,"May 05, 21",-0.0085139
477,2021-05-06,127.89,129.75,127.13,129.74,128.196869,78064334,78128300,1.85,1.45,128.63,"May 06, 21",0.0145
476,2021-05-07,130.85,131.2582,129.475,130.21,128.879822,77691273,78973300,-0.64,-0.48911,130.44,"May 07, 21",-0.0048911
475,2021-05-10,129.41,129.54,126.81,126.85,125.554146,88071229,88071200,-2.56,-1.98,127.84,"May 10, 21",-0.0198
474,2021-05-11,123.5,126.27,122.77,125.91,124.623756,126142826,126142800,2.41,1.95,124.74,"May 11, 21",0.0195
473,2021-05-12,123.4,124.64,122.25,122.77,121.515823,112172282,112172300,-0.63,-0.51053,123.06,"May 12, 21",-0.0051053
472,2021-05-13,124.58,126.15,124.26,124.97,123.693352,105850339,105861300,0.39,0.31305,125.19,"May 13, 21",0.0031305
471,2021-05-14,126.25,127.89,125.85,127.45,126.14801,81872951,81918000,1.2,0.9505,126.96,"May 14, 21",0.009505
470,2021-05-17,126.82,126.93,125.17,126.27,124.980064,74216624,74244600,-0.55,-0.43369,125.95,"May 17, 21",-0.0043369
469,2021-05-18,126.56,126.99,124.78,124.85,123.57457,63342929,63342900,-1.71,-1.35,125.98,"May 18, 21",-0.0135
468,2021-05-19,123.16,124.915,122.86,124.69,123.416199,92593489,92612000,1.53,1.24,124.02,"May 19, 21",0.0124
467,2021-05-20,125.23,127.72,125.1,127.31,126.009445,76852123,76857100,2.08,1.66,126.86,"May 20, 21",0.0166
466,2021-05-21,127.82,128.0,125.21,125.43,124.148651,79295436,79295400,-2.39,-1.87,126.15,"May 21, 21",-0.0187
465,2021-05-24,126.01,127.94,125.94,127.1,125.80159,63067944,63092900,1.09,0.86501,127.27,"May 24, 21",0.0086501
464,2021-05-25,127.82,128.32,126.32,126.9,125.603645,72009482,72009500,-0.92,-0.71976,127.07,"May 25, 21",-0.0071976
463,2021-05-26,126.955,127.39,126.42,126.85,125.554146,56443920,56575900,-0.105,-0.08270647,126.87,"May 26, 21",-0.0008270647
462,2021-05-27,126.44,127.64,125.08,125.28,124.000168,94625601,94625600,-1.16,-0.91743,126.13,"May 27, 21",-0.0091743
461,2021-05-28,125.57,125.8,124.55,124.61,123.337013,71238509,71311100,-0.96,-0.76451,125.06,"May 28, 21",-0.0076451
460,2021-06-01,125.08,125.35,123.94,124.28,123.010391,65562118,67637100,-0.8,-0.63959,124.59,"June 01, 21",-0.0063959
459,2021-06-02,124.28,125.24,124.05,125.06,123.782417,58674262,59278900,0.78,0.62762,124.77,"June 02, 21",0.0062762
458,2021-06-03,124.68,124.85,123.13,123.54,122.277954,75699170,76229200,-1.14,-0.91434,123.77,"June 03, 21",-0.0091434
457,2021-06-04,124.07,126.16,123.85,125.89,124.603951,75169343,75169300,1.82,1.47,125.37,"June 04, 21",0.0147
456,2021-06-07,126.17,126.32,124.8321,125.9,124.613846,71057550,71057600,-0.27,-0.214,125.37,"June 07, 21",-0.00214
455,2021-06-08,126.6,128.46,126.2101,126.74,125.445259,74403774,74403800,0.14,0.11058,127.07,"June 08, 21",0.0011058
454,2021-06-09,127.21,127.75,126.52,127.13,125.831276,56695219,56877900,-0.08,-0.06288814,127.07,"June 09, 21",-0.0006288814
453,2021-06-10,127.02,128.19,125.94,126.11,124.821701,71186421,71186400,-0.91,-0.71642,126.66,"June 10, 21",-0.0071642
452,2021-06-11,126.53,127.44,126.1,127.35,126.049034,53522373,53522400,0.82,0.64807,127.02,"June 11, 21",0.0064807
451,2021-06-14,127.82,130.54,127.07,130.48,129.147049,96906490,96906500,2.66,2.08,129.63,"June 14, 21",0.0208
450,2021-06-15,129.94,130.6,129.39,129.64,128.315659,62725532,62746300,-0.3,-0.23088,129.84,"June 15, 21",-0.0023088
449,2021-06-16,130.37,130.89,128.461,130.15,128.820435,91793025,91815000,-0.22,-0.16875,130.0,"June 16, 21",-0.0016875
448,2021-06-17,129.8,132.55,129.65,131.79,130.443665,96721669,96721700,1.99,1.53,131.56,"June 17, 21",0.0153
447,2021-06-18,130.71,131.51,130.24,130.46,129.127258,108890309,108953300,-0.25,-0.19126,130.79,"June 18, 21",-0.0019126
446,2021-06-21,130.3,132.41,129.21,132.3,130.948471,79269216,79663300,2.0,1.53,131.5,"June 21, 21",0.0153
445,2021-06-22,132.13,134.08,131.62,133.98,132.611282,73713618,74783600,1.85,1.4,133.09,"June 22, 21",0.014
444,2021-06-23,133.77,134.32,133.23,133.7,132.334167,60214200,60214200,-0.07,-0.05232862,133.79,"June 23, 21",-0.0005232862
443,2021-06-24,134.45,134.64,132.93,133.41,132.047134,68710998,68711000,-1.04,-0.77352,133.77,"June 24, 21",-0.0077352
442,2021-06-25,133.46,133.89,132.81,133.11,131.750198,70783746,70783700,-0.35,-0.26225,133.24,"June 25, 21",-0.0026225
441,2021-06-28,133.41,135.245,133.35,134.78,133.403137,61941303,62111300,1.37,1.03,134.81,"June 28, 21",0.0103
440,2021-06-29,134.8,136.49,134.35,136.33,134.937302,64291681,64556100,1.53,1.14,135.94,"June 29, 21",0.0114
439,2021-06-30,136.17,137.41,135.87,136.96,135.560867,63234093,63261400,0.79,0.58016,136.82,"June 30, 21",0.0058016
438,2021-07-01,136.6,137.33,135.76,137.27,135.867691,52417031,52485800,0.67,0.49048,136.67,"July 01, 21",0.0049048
437,2021-07-02,137.9,140.0,137.745,139.96,138.530228,78945572,78852600,2.06,1.49,139.2,"July 02, 21",0.0149
436,2021-07-06,140.07,143.15,140.07,142.02,140.569183,108081776,108181800,1.95,1.39,141.74,"July 06, 21",0.0139
435,2021-07-07,143.535,144.89,142.66,144.57,143.093155,104899789,104911600,1.035,0.72108,144.02,"July 07, 21",0.0072108
434,2021-07-08,141.58,144.06,140.665,143.24,141.776703,104225458,105575500,1.66,1.17,142.54,"July 08, 21",0.0117
433,2021-07-09,142.75,145.65,142.6522,145.11,143.627594,99890799,99890800,2.36,1.65,144.78,"July 09, 21",0.0165
432,2021-07-12,146.21,146.32,144.0,144.5,143.023819,76276717,76299700,-1.71,-1.17,144.79,"July 12, 21",-0.0117
431,2021-07-13,144.03,147.46,143.63,145.64,144.152176,100798598,100827100,1.61,1.12,146.05,"July 13, 21",0.0112
430,2021-07-14,148.1,149.57,147.68,149.15,147.626312,127014683,127050800,1.05,0.70898,148.82,"July 14, 21",0.0070898
429,2021-07-15,149.24,150.0,147.09,148.48,146.963165,106559516,106820300,-0.76,-0.50925,148.44,"July 15, 21",-0.0050925
428,2021-07-16,148.46,149.76,145.88,146.39,144.894516,93219926,93251400,-2.07,-1.39,147.62,"July 16, 21",-0.0139
427,2021-07-19,143.75,144.07,141.67,142.45,140.994766,121434571,121434600,-1.3,-0.90435,142.61,"July 19, 21",-0.0090435
426,2021-07-20,143.46,147.0997,142.96,146.15,144.656967,96324436,96350000,2.69,1.88,145.57,"July 20, 21",0.0188
425,2021-07-21,145.53,146.13,144.63,145.4,143.914627,74031460,74993500,-0.13,-0.08932866,145.37,"July 21, 21",-0.0008932866
424,2021-07-22,145.935,148.195,145.81,146.8,145.300339,77287356,77338200,0.865,0.59273,146.99,"July 22, 21",0.0059273
423,2021-07-23,147.55,148.7177,146.92,148.56,147.042358,71447416,71447400,1.01,0.68451,148.04,"July 23, 21",0.0068451
422,2021-07-26,148.27,149.83,147.7,148.99,147.467987,72434089,72434100,0.72,0.4856,149.12,"July 26, 21",0.004856
421,2021-07-27,149.12,149.21,145.55,146.77,145.27063,104803028,104818600,-2.35,-1.58,146.83,"July 27, 21",-0.0158
420,2021-07-28,144.81,146.97,142.54,144.98,143.498932,118931191,118931200,0.17,0.1174,144.89,"July 28, 21",0.001174
419,2021-07-29,144.685,146.55,144.58,145.64,144.152176,56699475,56699500,0.955,0.66005,145.81,"July 29, 21",0.0066005
418,2021-07-30,144.38,146.33,144.11,145.86,144.369919,70440626,70440600,1.48,1.03,145.4,"July 30, 21",0.0103
417,2021-08-02,146.36,146.95,145.25,145.52,144.033417,61351461,62880000,-0.84,-0.57393,145.86,"August 02, 21",-0.0057393
416,2021-08-03,145.81,148.045,145.18,147.36,145.854614,63536618,64786600,1.55,1.06,146.75,"August 03, 21",0.0106
415,2021-08-04,147.27,147.79,146.28,146.95,145.448792,56357771,56368300,-0.32,-0.21729,147.05,"August 04, 21",-0.0021729
414,2021-08-05,146.98,147.84,146.17,147.06,145.557663,46216322,46397700,0.08,0.05442917,147.11,"August 05, 21",0.0005442917
413,2021-08-06,146.35,147.11,145.63,146.14,144.863785,53854313,54126800,-0.21,-0.14349,146.21,"August 06, 21",-0.0014349
412,2021-08-09,146.2,146.7,145.52,146.09,144.814224,48858689,48908700,-0.11,-0.0752394,146.11,"August 09, 21",-0.000752394
411,2021-08-10,146.44,147.71,145.3,145.6,144.328506,68286400,69023100,-0.84,-0.57361,146.13,"August 10, 21",-0.0057361
410,2021-08-11,146.05,146.72,145.53,145.86,144.586243,48493463,48493500,-0.19,-0.13009,146.02,"August 11, 21",-0.0013009
409,2021-08-12,146.19,149.05,145.84,148.89,147.589767,73771613,72282600,2.7,1.85,148.01,"August 12, 21",0.0185
408,2021-08-13,148.97,149.4444,148.27,149.1,147.797958,59375009,59375000,0.13,0.08726589,148.92,"August 13, 21",0.0008726589
407,2021-08-16,148.535,151.19,146.47,151.12,149.800308,103558782,103296000,2.585,1.74,149.4,"August 16, 21",0.0174
